danceability,energy,key,mode,instrumentalness,bpm,valence,title,artist,year,popularity,link,image,genre,uri,adj_key
0.61,0.683,2,0,1.79e-06,108.003,0.466,Set Fire to the Rain,Adele,2011,0,https://open.spotify.com/track/3CKCZ9pfwAfoMZlMncA1Nc,https://i.scdn.co/image/ab67616d00001e026d4056466fc11f6408be2566,pop,spotify:track:3CKCZ9pfwAfoMZlMncA1Nc,14.0
0.523,0.805,3,1,0.0,125.358,0.602,Roll Up,Wiz Khalifa,2011,59,https://open.spotify.com/track/53DB6LJV9B8sz0p1s6tlGS,https://i.scdn.co/image/ab67616d00001e02fe3cf32b1320e8ded39d8c74,pop,spotify:track:53DB6LJV9B8sz0p1s6tlGS,3.0
0.706,0.89,1,0,0.00286,128.011,0.684,Good Feeling,Flo Rida,2012,73,https://open.spotify.com/track/2LEF1A8DOZ9wRYikWgVlZ8,https://i.scdn.co/image/ab67616d00001e02871d85943145dde548f4ae09,pop,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,13.0
0.449,0.585,5,1,8.75e-05,139.631,0.212,Paradise,Coldplay,2011,79,https://open.spotify.com/track/6nek1Nin9q48AVZcWs9e9D,https://i.scdn.co/image/ab67616d00001e02de0cd11d7b31c3bd1fd5983d,pop,spotify:track:6nek1Nin9q48AVZcWs9e9D,5.0
0.787,0.852,1,1,0.0,140.098,0.769,Niggas In Paris,"JAY-Z, Kanye West",2012,0,https://open.spotify.com/track/3rfpTrCNol2OmFkdzWqOHe,https://i.scdn.co/image/ab67616d00001e02ccd694c5eb83f7d7b0885592,pop,spotify:track:3rfpTrCNol2OmFkdzWqOHe,1.0
0.378,0.638,10,1,7.66e-05,184.086,0.735,We Are Young (feat. Janelle Monáe),"fun., Janelle Monáe",2012,69,https://open.spotify.com/track/7a86XRg84qjasly9f6bPSD,https://i.scdn.co/image/ab67616d00001e0205fb4e9947c6edaf3836766e,pop,spotify:track:7a86XRg84qjasly9f6bPSD,10.0
0.632,0.88,2,1,0.0021,129.007,0.338,Don't You Worry Child,"Swedish House Mafia, John Martin",2012,58,https://open.spotify.com/track/043bfUkTydw0xJ5JjOT91w,https://i.scdn.co/image/ab67616d00001e02781f6dd5abe91929df0314e3,pop,spotify:track:043bfUkTydw0xJ5JjOT91w,2.0
0.416,0.712,5,0,0.0,78.015,0.581,The Matrimony (feat. Usher),"Wale, Usher",2015,48,https://open.spotify.com/track/7vlPI45Zzzk0palLdKry4k,https://i.scdn.co/image/ab67616d00001e029510ea130a19b0566021942c,pop,spotify:track:7vlPI45Zzzk0palLdKry4k,17.0
0.799,0.586,11,1,2.03e-06,120.97,0.549,Rather Be (feat. Jess Glynne),"Clean Bandit, Jess Glynne",2014,68,https://open.spotify.com/track/3s4U7OHV7gnj42VV72eSZ6,https://i.scdn.co/image/ab67616d00001e027e519297d9876b6afff2ab7b,pop,spotify:track:3s4U7OHV7gnj42VV72eSZ6,11.0
0.672,0.52,8,1,0.0,120.001,0.37,Night Changes,One Direction,2014,84,https://open.spotify.com/track/5O2P9iiztwhomNh8xkR9lJ,https://i.scdn.co/image/ab67616d00001e02d304ba2d71de306812eebaf4,pop,spotify:track:5O2P9iiztwhomNh8xkR9lJ,8.0
0.633,0.673,6,0,0.0,86.776,0.659,Billionaire (feat. Bruno Mars),"Travie McCoy, Bruno Mars",2010,70,https://open.spotify.com/track/2qPUnoasNe4Ep43emVXEig,https://i.scdn.co/image/ab67616d00001e022780cc9f7796e04f367e394d,pop,spotify:track:2qPUnoasNe4Ep43emVXEig,18.0
0.608,0.86,5,0,0.0,127.075,0.437,Wild Ones (feat. Sia),"Flo Rida, Sia",2012,74,https://open.spotify.com/track/1NpW5kyvO4XrNJ3rnfcNy3,https://i.scdn.co/image/ab67616d00001e02871d85943145dde548f4ae09,pop,spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,17.0
0.602,0.691,7,0,0.0,127.967,0.206,Don't Wake Me Up,Chris Brown,2012,59,https://open.spotify.com/track/18VfHIPaCo0s6FTi1Fnp6T,https://i.scdn.co/image/ab67616d00001e02781583ade2f00c2966a35965,pop,spotify:track:18VfHIPaCo0s6FTi1Fnp6T,19.0
0.56,0.872,3,1,6.98e-06,126.05,0.682,Good Time,"Owl City, Carly Rae Jepsen",2012,73,https://open.spotify.com/track/1kPpge9JDLpcj15qgrPbYX,https://i.scdn.co/image/ab67616d00001e02cf5459850259268f98b07f7a,pop,spotify:track:1kPpge9JDLpcj15qgrPbYX,3.0
0.765,0.837,1,0,1.06e-05,122.028,0.721,Drive By,Train,2012,74,https://open.spotify.com/track/0KAiuUOrLTIkzkpfpn9jb9,https://i.scdn.co/image/ab67616d00001e02bde344cc54eedc35050f4c61,pop,spotify:track:0KAiuUOrLTIkzkpfpn9jb9,13.0
0.615,0.711,11,1,0.0,144.036,0.711,Whatcha Say,Jason Derulo,2010,63,https://open.spotify.com/track/67T6l4q3zVjC5nZZPXByU8,https://i.scdn.co/image/ab67616d00001e02c7b1b93cd2dcb8d528a30a1d,pop,spotify:track:67T6l4q3zVjC5nZZPXByU8,11.0
0.673,0.758,7,1,0.0,135.956,0.542,Feel This Moment (feat. Christina Aguilera),"Pitbull, Christina Aguilera",2012,74,https://open.spotify.com/track/0Hf4aIJpsN4Os2f0y0VqWl,https://i.scdn.co/image/ab67616d00001e02f2486b438645e97b523e4f90,pop,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,7.0
0.601,0.843,0,1,5.27e-05,128.002,0.534,Beauty And A Beat,"Justin Bieber, Nicki Minaj",2012,69,https://open.spotify.com/track/6QFCMUUq1T2Vf5sFUXcuQ7,https://i.scdn.co/image/ab67616d00001e02f1d02a6cec967f8b6b78f76e,pop,spotify:track:6QFCMUUq1T2Vf5sFUXcuQ7,0.0
0.634,0.69,6,1,0.0,94.988,0.645,Good Life,OneRepublic,2009,68,https://open.spotify.com/track/6OtCIsQZ64Vs1EbzztvAv4,https://i.scdn.co/image/ab67616d00001e0277a7bd558d81172446e525bb,pop,spotify:track:6OtCIsQZ64Vs1EbzztvAv4,6.0
0.788,0.753,0,1,0.0,125.005,0.403,California Gurls,"Katy Perry, Snoop Dogg",2010,67,https://open.spotify.com/track/6KOEK6SeCEZOQkLj5M1PxH,https://i.scdn.co/image/ab67616d00001e02d20c38f295039520d688a888,pop,spotify:track:6KOEK6SeCEZOQkLj5M1PxH,0.0
0.781,0.526,6,0,0.0,94.993,0.665,Thrift Shop (feat. Wanz),"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Wanz",2012,74,https://open.spotify.com/track/6CjtS2JZH9RkDz5UVInsa9,https://i.scdn.co/image/ab67616d00001e022a6b364528b128a4a17d100d,pop,spotify:track:6CjtS2JZH9RkDz5UVInsa9,18.0
0.613,0.622,1,0,0.0,80.003,0.484,We Can't Stop,Miley Cyrus,2013,76,https://open.spotify.com/track/2y4lAQpi5VTNLu2ldeTdUH,https://i.scdn.co/image/ab67616d00001e026b18d0490878750cd69abf2c,pop,spotify:track:2y4lAQpi5VTNLu2ldeTdUH,13.0
0.633,0.927,2,1,0.0,146.097,0.88,Can't Hold Us (feat. Ray Dalton),"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",2012,78,https://open.spotify.com/track/22skzmqfdWrjJylampe0kt,https://i.scdn.co/image/ab67616d00001e022a6b364528b128a4a17d100d,pop,spotify:track:22skzmqfdWrjJylampe0kt,2.0
0.553,0.652,0,1,0.0,94.505,0.551,"Young, Wild & Free (feat. Bruno Mars)","Snoop Dogg, Wiz Khalifa, Bruno Mars",2011,64,https://open.spotify.com/track/6YbhspuOar1D9WSSnfe7ds,https://i.scdn.co/image/ab67616d00001e02f8fa110661ccdfb74cbcb447,pop,spotify:track:6YbhspuOar1D9WSSnfe7ds,0.0
0.512,0.662,3,1,0.0,180.114,0.472,Fireflies,Owl City,2009,74,https://open.spotify.com/track/3DamFFqW32WihKkTVlwTYQ,https://i.scdn.co/image/ab67616d00001e02785d4e702802da500fc78b32,pop,spotify:track:3DamFFqW32WihKkTVlwTYQ,3.0
0.673,0.886,1,0,0.0,97.012,0.795,"Hey, Soul Sister",Train,2010,78,https://open.spotify.com/track/4HlFJV71xXKIGcU3kRyttv,https://i.scdn.co/image/ab67616d00001e026ff8bc258e3ebc835ffe14ca,pop,spotify:track:4HlFJV71xXKIGcU3kRyttv,13.0
0.574,0.512,5,0,0.0,76.899,0.512,Mirrors,Justin Timberlake,2013,74,https://open.spotify.com/track/4rHZZAmHpZrA3iH5zx8frV,https://i.scdn.co/image/ab67616d00001e02db1d1cdc927a07825a2ed244,pop,spotify:track:4rHZZAmHpZrA3iH5zx8frV,17.0
0.559,0.777,1,1,0.0,87.016,0.329,Burn,Ellie Goulding,2013,58,https://open.spotify.com/track/0xMd5bcWTbyXS7wPrBtZA6,https://i.scdn.co/image/ab67616d00001e02474301b91976f6310bbe90a1,pop,spotify:track:0xMd5bcWTbyXS7wPrBtZA6,1.0
0.69,0.834,0,1,0.0,127.43,0.738,Fuck You,CeeLo Green,2010,63,https://open.spotify.com/track/4ycLiPVzE5KamivXrAzGFG,https://i.scdn.co/image/ab67616d00001e026f50b3400595b123a916e0dc,pop,spotify:track:4ycLiPVzE5KamivXrAzGFG,0.0
0.622,0.469,3,0,2.25e-06,77.019,0.679,I Knew You Were Trouble.,Taylor Swift,2012,74,https://open.spotify.com/track/6FB3v4YcR57y4tXFcdxI1E,https://i.scdn.co/image/ab67616d00001e021c248e90c3e569f90aef9dec,pop,spotify:track:6FB3v4YcR57y4tXFcdxI1E,15.0
0.457,0.948,10,1,0.0,148.0,0.878,Cruise,Florida Georgia Line,2012,67,https://open.spotify.com/track/0i5el041vd6nxrGEU8QRxy,https://i.scdn.co/image/ab67616d00001e02f5601676db551cb2a09e70a0,pop,spotify:track:0i5el041vd6nxrGEU8QRxy,10.0
0.683,0.789,8,0,0.0492,120.013,0.809,Lights - Single Version,Ellie Goulding,2010,57,https://open.spotify.com/track/7gUpO6td4OOnu0Lf9vhcIV,https://i.scdn.co/image/ab67616d00001e02d7b8ae0aa992b3b140a40b1d,pop,spotify:track:7gUpO6td4OOnu0Lf9vhcIV,20.0
0.612,0.28,0,1,0.0,72.795,0.387,When I Was Your Man,Bruno Mars,2012,85,https://open.spotify.com/track/0nJW01T7XtvILxQgC5J7Wh,https://i.scdn.co/image/ab67616d00001e02926f43e7cce571e62720fd46,pop,spotify:track:0nJW01T7XtvILxQgC5J7Wh,0.0
0.853,0.56,1,1,0.0,134.066,0.86,That's What I Like,Bruno Mars,2016,80,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,https://i.scdn.co/image/ab67616d00001e02232711f7d66a1e19e89e28c5,pop,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,1.0
0.726,0.698,5,1,0.0,143.994,0.867,Locked out of Heaven,Bruno Mars,2012,83,https://open.spotify.com/track/3w3y8KPTfNeOKPiqUTakBh,https://i.scdn.co/image/ab67616d00001e02926f43e7cce571e62720fd46,pop,spotify:track:3w3y8KPTfNeOKPiqUTakBh,5.0
0.874,0.692,5,0,7.24e-05,116.017,0.937,Treasure,Bruno Mars,2012,76,https://open.spotify.com/track/55h7vJchibLdUkxdlX3fK7,https://i.scdn.co/image/ab67616d00001e02926f43e7cce571e62720fd46,pop,spotify:track:55h7vJchibLdUkxdlX3fK7,17.0
0.328,0.622,5,0,0.0,74.267,0.401,Mirror,"Lil Wayne, Bruno Mars",2011,72,https://open.spotify.com/track/5hUYsaOyMY32yjRXeuQwGj,https://i.scdn.co/image/ab67616d00001e02e80b258c7e0b318202870953,pop,spotify:track:5hUYsaOyMY32yjRXeuQwGj,17.0
0.747,0.937,0,1,0.0,103.976,0.739,Whistle,Flo Rida,2012,73,https://open.spotify.com/track/3bC1ahPIYt1btJzSSEyyrF,https://i.scdn.co/image/ab67616d00001e02871d85943145dde548f4ae09,pop,spotify:track:3bC1ahPIYt1btJzSSEyyrF,0.0
0.751,0.783,4,1,0.0,119.975,0.816,Dynamite,Taio Cruz,2010,77,https://open.spotify.com/track/2CEgGE6aESpnmtfiZwYlbV,https://i.scdn.co/image/ab67616d00001e0266c3eb32692a0ae487079cf1,pop,spotify:track:2CEgGE6aESpnmtfiZwYlbV,4.0
0.638,0.832,8,1,0.0,124.071,0.648,Firework,Katy Perry,2010,66,https://open.spotify.com/track/4r6eNCsrZnQWJzzvFh4nlg,https://i.scdn.co/image/ab67616d00001e02d20c38f295039520d688a888,pop,spotify:track:4r6eNCsrZnQWJzzvFh4nlg,8.0
0.532,0.783,2,1,0.0012,124.08,0.643,Wake Me Up,Avicii,2013,82,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2,https://i.scdn.co/image/ab67616d00001e02e14f11f796cef9f9a82691a7,pop,spotify:track:0nrRP2bk19rLc0orkWPQk2,2.0
0.729,0.675,8,1,1.58e-06,119.968,0.779,Am I Wrong,Nico & Vinz,2014,73,https://open.spotify.com/track/1fidCEsYlaVE3pHwKCvpFZ,https://i.scdn.co/image/ab67616d00001e02eb3c078694b007169dab4a4f,pop,spotify:track:1fidCEsYlaVE3pHwKCvpFZ,8.0
0.379,0.608,0,0,0.000614,81.822,0.241,How Many Drinks?,Miguel,2012,61,https://open.spotify.com/track/5ctk3VJoHoURSiwkCJn2bf,https://i.scdn.co/image/ab67616d00001e02fe113f478616e62a8fe14108,pop,spotify:track:5ctk3VJoHoURSiwkCJn2bf,12.0
0.688,0.702,7,0,0.0,94.006,0.74,My House,Flo Rida,2015,72,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1,https://i.scdn.co/image/ab67616d00001e027947bf3e8af32378de181b41,pop,spotify:track:6Knv6wdA0luoMUuuoYi2i1,19.0
0.773,0.758,1,1,0.0,144.033,0.925,Rude,MAGIC!,2014,77,https://open.spotify.com/track/6RtPijgfPKROxEzTHNRiDp,https://i.scdn.co/image/ab67616d00001e02604f8ac39f15d287e251f193,pop,spotify:track:6RtPijgfPKROxEzTHNRiDp,1.0
0.734,0.637,4,0,2.29e-05,169.977,0.648,Stressed Out,Twenty One Pilots,2015,81,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,https://i.scdn.co/image/ab67616d00001e02de03bfc2991fd5bcfde65ba3,pop,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,16.0
0.726,0.787,4,1,0.0,124.99,0.888,What Makes You Beautiful,One Direction,2012,80,https://open.spotify.com/track/4cluDES4hQEUhmXj6TXkSo,https://i.scdn.co/image/ab67616d00001e024a5584795dc73860653a9a3e,pop,spotify:track:4cluDES4hQEUhmXj6TXkSo,4.0
0.571,0.873,0,0,0.0,139.691,0.613,As Long As You Love Me,"Justin Bieber, Big Sean",2012,60,https://open.spotify.com/track/75lo8VozcCLRG9WGG674iD,https://i.scdn.co/image/ab67616d00001e02f1d02a6cec967f8b6b78f76e,pop,spotify:track:75lo8VozcCLRG9WGG674iD,12.0
0.721,0.802,1,1,0.0,124.022,0.724,Time of Our Lives,"Pitbull, Ne-Yo",2014,76,https://open.spotify.com/track/2bJvI42r8EF3wxjOuDav4r,https://i.scdn.co/image/ab67616d00001e021e340d1480e7bb29a45e3bd7,pop,spotify:track:2bJvI42r8EF3wxjOuDav4r,1.0
0.652,0.812,3,0,3.01e-05,126.023,0.72,Last Friday Night (T.G.I.F.),Katy Perry,2010,70,https://open.spotify.com/track/3avYqdwHKEq8beXbeWCKqJ,https://i.scdn.co/image/ab67616d00001e02d20c38f295039520d688a888,pop,spotify:track:3avYqdwHKEq8beXbeWCKqJ,15.0
0.699,0.801,11,1,0.0,110.014,0.618,Payphone,Maroon 5,2021,56,https://open.spotify.com/track/1Vixb2G70s0J2Irf6hi8VE,https://i.scdn.co/image/ab67616d00001e0250f3491bffa1dc9efe78e893,pop,spotify:track:1Vixb2G70s0J2Irf6hi8VE,11.0
0.748,0.788,1,1,0.0,120.076,0.884,Sugar,Maroon 5,2014,78,https://open.spotify.com/track/2iuZJX9X9P0GKaE93xcPjk,https://i.scdn.co/image/ab67616d00001e02442b53773d50e1b5369bb16c,pop,spotify:track:2iuZJX9X9P0GKaE93xcPjk,1.0
0.718,0.82,5,0,0.0,92.998,0.613,One More Night,Maroon 5,2012,67,https://open.spotify.com/track/4XNrMwGx1SqP01sqkGTDmo,https://i.scdn.co/image/ab67616d00001e02ce7d499847da02a9cbd1c084,pop,spotify:track:4XNrMwGx1SqP01sqkGTDmo,17.0
0.636,0.566,6,0,0.000353,151.894,0.425,Headlines,Drake,2011,73,https://open.spotify.com/track/6LxSe8YmdPxy095Ux6znaQ,https://i.scdn.co/image/ab67616d00001e02c7ea04a9b455e3f68ef82550,pop,spotify:track:6LxSe8YmdPxy095Ux6znaQ,18.0
0.564,0.71,11,0,0.0,91.972,0.393,Diamonds,Rihanna,2012,67,https://open.spotify.com/track/1z9kQ14XBSN0r2v6fx4IdG,https://i.scdn.co/image/ab67616d00001e02e24cbbd5cef05ca77ec67df6,pop,spotify:track:1z9kQ14XBSN0r2v6fx4IdG,23.0
0.471,0.924,8,1,0.0,154.961,0.725,Everybody Talks,Neon Trees,2012,75,https://open.spotify.com/track/2iUmqdfGZcHIhS3b9E9EWq,https://i.scdn.co/image/ab67616d00001e024a6c0376235e5aa44e59d2c2,pop,spotify:track:2iUmqdfGZcHIhS3b9E9EWq,8.0
0.783,0.58,7,1,2.28e-06,120.021,0.66,Call Me Maybe,Carly Rae Jepsen,2012,69,https://open.spotify.com/track/3TGRqZ0a2l1LRblBkJoaDx,https://i.scdn.co/image/ab67616d00001e02a111f7769013f1731e9c697c,pop,spotify:track:3TGRqZ0a2l1LRblBkJoaDx,7.0
0.685,0.466,0,1,2.06e-06,79.936,0.353,Ho Hey,The Lumineers,2012,70,https://open.spotify.com/track/0W4Kpfp1w2xkY3PrV714B7,https://i.scdn.co/image/ab67616d00001e0273cd0c903b9929d5ce7b26dd,pop,spotify:track:0W4Kpfp1w2xkY3PrV714B7,0.0
0.864,0.495,0,1,0.000133,129.062,0.72,Somebody That I Used To Know,"Gotye, Kimbra",2011,72,https://open.spotify.com/track/4wCmqSrbyCgxEXROQE6vtV,https://i.scdn.co/image/ab67616d00001e02e1d47c00ddecbfb810c807ed,pop,spotify:track:4wCmqSrbyCgxEXROQE6vtV,0.0
0.421,0.873,10,1,0.0,84.786,0.629,Hall of Fame (feat. will.i.am),"The Script, will.i.am",2012,65,https://open.spotify.com/track/1X1DWw2pcNZ8zSub3uhlNz,https://i.scdn.co/image/ab67616d00001e02dd8408b50f45c66139f44ce2,pop,spotify:track:1X1DWw2pcNZ8zSub3uhlNz,10.0
0.929,0.339,1,1,1.96e-05,98.986,0.273,Rack City,Tyga,2012,63,https://open.spotify.com/track/0srwKuJPH8yBzzFUJMBQM2,https://i.scdn.co/image/ab67616d00001e02057041c8045ff3457b99a218,pop,spotify:track:0srwKuJPH8yBzzFUJMBQM2,1.0
0.794,0.811,6,0,1.07e-06,116.047,0.862,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,"Daft Punk, Pharrell Williams, Nile Rodgers",2013,78,https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof,https://i.scdn.co/image/ab67616d00001e021d5cf960a92bb8b03fc2be7f,pop,spotify:track:2Foc5Q5nqNiosCNqttzHof,18.0
0.777,0.414,6,0,2.73e-05,100.002,0.287,"Hold On, We're Going Home","Drake, Majid Jordan",2013,68,https://open.spotify.com/track/2aSC2xhRxOLiiZZVjhbylH,https://i.scdn.co/image/ab67616d00001e02a90d170c61fb7d063d47161d,pop,spotify:track:2aSC2xhRxOLiiZZVjhbylH,18.0
0.674,0.428,7,1,0.0,84.878,0.337,Royals,Lorde,2013,76,https://open.spotify.com/track/2dLLR6qlu5UJ5gk0dKz0h3,https://i.scdn.co/image/ab67616d00001e02187331e276c898d39764cc98,pop,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,7.0
0.645,0.877,5,0,0.0,82.324,0.861,The Way,"Ariana Grande, Mac Miller",2013,64,https://open.spotify.com/track/06EL94D0TA27Ik0Ke5usbj,https://i.scdn.co/image/ab67616d00001e024bb9f35da9ff34b1e2314d8e,pop,spotify:track:06EL94D0TA27Ik0Ke5usbj,17.0
0.793,0.524,8,1,0.0,86.325,0.579,Started From the Bottom,Drake,2013,63,https://open.spotify.com/track/5DI9jxTHrEiFAhStG7VA8E,https://i.scdn.co/image/ab67616d00001e02a90d170c61fb7d063d47161d,pop,spotify:track:5DI9jxTHrEiFAhStG7VA8E,8.0
0.647,0.822,5,0,0.0,160.019,0.962,"Happy - From ""Despicable Me 2""",Pharrell Williams,2014,77,https://open.spotify.com/track/60nZcImufyMA1MKQY3dcCH,https://i.scdn.co/image/ab67616d00001e02e8107e6d9214baa81bb79bba,pop,spotify:track:60nZcImufyMA1MKQY3dcCH,17.0
0.912,0.716,10,0,0.0,94.981,0.377,Fancy,"Iggy Azalea, Charli XCX",2014,64,https://open.spotify.com/track/3oiMJQAWVaxSubJ7b2VUtX,https://i.scdn.co/image/ab67616d00001e02b1c6cf12c9fb4f9014b711ba,pop,spotify:track:3oiMJQAWVaxSubJ7b2VUtX,22.0
0.596,0.856,4,0,0.0178,127.949,0.743,Summer,Calvin Harris,2014,77,https://open.spotify.com/track/6YUTL4dYpB9xZO5qExPf05,https://i.scdn.co/image/ab67616d00001e02063c048e9ef6bd021b744756,pop,spotify:track:6YUTL4dYpB9xZO5qExPf05,16.0
0.7,0.701,11,0,0.0,93.012,0.38,Jealous,Nick Jonas,2015,63,https://open.spotify.com/track/2RqtfcLB7iOZj0zYB8Auhu,https://i.scdn.co/image/ab67616d00001e023721c00c751f3596b38ffdad,pop,spotify:track:2RqtfcLB7iOZj0zYB8Auhu,23.0
0.856,0.527,2,1,0.0,98.052,0.386,Don't Tell 'Em,"Jeremih, YG",2015,70,https://open.spotify.com/track/0Dc7J9VPV4eOInoxUiZrsL,https://i.scdn.co/image/ab67616d00001e02262c8e955ad5c60b1d0abf53,pop,spotify:track:0Dc7J9VPV4eOInoxUiZrsL,2.0
0.702,0.629,1,1,0.0,141.967,0.446,New Flame (feat. Usher & Rick Ross),"Chris Brown, Usher, Rick Ross",2014,65,https://open.spotify.com/track/3fBbfrWZUuWWrMQXFISr7N,https://i.scdn.co/image/ab67616d00001e02d7a62d8635f92472d57d5f8d,pop,spotify:track:3fBbfrWZUuWWrMQXFISr7N,1.0
0.841,0.522,10,0,1.37e-06,99.059,0.616,Loyal (feat. Lil Wayne & Tyga),"Chris Brown, Lil Wayne, Tyga",2014,69,https://open.spotify.com/track/5BrTUo0xP1wKXLJWUaGFtk,https://i.scdn.co/image/ab67616d00001e02d7a62d8635f92472d57d5f8d,pop,spotify:track:5BrTUo0xP1wKXLJWUaGFtk,22.0
0.677,0.485,5,1,2.04e-05,82.001,0.493,I'm Not The Only One,Sam Smith,2014,83,https://open.spotify.com/track/7795WJLVKJoAyVoOtCWqXN,https://i.scdn.co/image/ab67616d00001e02b11bdc91cb9ac6b14f5c1dae,pop,spotify:track:7795WJLVKJoAyVoOtCWqXN,5.0
0.746,0.873,7,1,0.0,148.075,0.817,Trap Queen,Fetty Wap,2015,70,https://open.spotify.com/track/2d8JP84HNLKhmd6IYOoupQ,https://i.scdn.co/image/ab67616d00001e02de6bd09b07e2b4af4e409f6c,pop,spotify:track:2d8JP84HNLKhmd6IYOoupQ,7.0
0.705,0.769,9,0,0.0,107.949,0.583,Can't Feel My Face,The Weeknd,2015,78,https://open.spotify.com/track/22VdIZQfgXJea34mQxlt81,https://i.scdn.co/image/ab67616d00001e027fcead687e99583072cc217b,pop,spotify:track:22VdIZQfgXJea34mQxlt81,21.0
0.891,0.628,2,1,0.00019,134.966,0.552,Hotline Bling,Drake,2016,74,https://open.spotify.com/track/0wwPcA6wtMf6HUMpIRdeP7,https://i.scdn.co/image/ab67616d00001e029416ed64daf84936d89e671c,pop,spotify:track:0wwPcA6wtMf6HUMpIRdeP7,2.0
0.689,0.481,10,1,1.03e-06,80.025,0.283,See You Again (feat. Charlie Puth),"Wiz Khalifa, Charlie Puth",2015,78,https://open.spotify.com/track/2JzZzZUQj3Qff7wapcbKjc,https://i.scdn.co/image/ab67616d00001e024e5df11b17b2727da2b718d8,pop,spotify:track:2JzZzZUQj3Qff7wapcbKjc,10.0
0.582,0.272,2,1,0.0,205.846,0.354,FourFiveSeconds,"Rihanna, Kanye West, Paul McCartney",2015,74,https://open.spotify.com/track/78TTtXnFQPzwqlbtbwqN0y,https://i.scdn.co/image/ab67616d00001e0236a9ed72b45e54ff307641be,pop,spotify:track:78TTtXnFQPzwqlbtbwqN0y,2.0
0.659,0.291,2,0,0.0,119.829,0.406,Earned It (Fifty Shades Of Grey),The Weeknd,2015,72,https://open.spotify.com/track/4frLb7nWtsz2ymBE6k2GRP,https://i.scdn.co/image/ab67616d00001e027fcead687e99583072cc217b,pop,spotify:track:4frLb7nWtsz2ymBE6k2GRP,14.0
0.887,0.673,10,0,4.06e-05,105.113,0.491,Truffle Butter,"Nicki Minaj, Drake, Lil Wayne",2015,55,https://open.spotify.com/track/3keUgTGEoZJt0QkzTB6kHg,https://i.scdn.co/image/ab67616d00001e02fa8ef63d8bf819b3463528e9,pop,spotify:track:3keUgTGEoZJt0QkzTB6kHg,22.0
0.845,0.567,5,0,0.00142,125.02,0.793,What Do You Mean?,Justin Bieber,2015,74,https://open.spotify.com/track/4B0JvthVoAAuygILe3n4Bs,https://i.scdn.co/image/ab67616d00001e02f46b9d202509a8f7384b90de,pop,spotify:track:4B0JvthVoAAuygILe3n4Bs,17.0
0.893,0.48,1,0,0.0,86.976,0.382,Back To Back,Drake,2015,65,https://open.spotify.com/track/5lFDtgWsjRJu8fPOAyJIAK,https://i.scdn.co/image/ab67616d00001e023dc98872a3cf00117e4623e5,pop,spotify:track:5lFDtgWsjRJu8fPOAyJIAK,13.0
0.618,0.717,7,1,0.0,190.05,0.603,679 (feat. Remy Boyz),"Fetty Wap, Remy Boyz",2015,70,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ,https://i.scdn.co/image/ab67616d00001e021769fa68b9643ca67c4d44ce,pop,spotify:track:5NQbUaeTEOGdD6hHcre0dZ,7.0
0.792,0.625,1,1,0.0018,103.967,0.37,One Dance,"Drake, Wizkid, Kyla",2016,82,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0,https://i.scdn.co/image/ab67616d00001e029416ed64daf84936d89e671c,pop,spotify:track:1zi7xx7UVEFkmKfv06H8x0,1.0
0.794,0.632,0,1,0.0,145.926,0.355,Black Beatles,"Rae Sremmurd, Gucci Mane",2016,72,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,https://i.scdn.co/image/ab67616d00001e02881fb62d913fe712fc2e1c95,pop,spotify:track:6fujklziTHa8uoM5OQSfIo,0.0
0.637,0.318,10,1,1.58e-06,74.11,0.383,I Took A Pill In Ibiza,Mike Posner,2016,46,https://open.spotify.com/track/3CCyVdprlcXui4ZwMw1hNS,https://i.scdn.co/image/ab67616d00001e02a19be7aca4a1fcd6e8a42c62,pop,spotify:track:3CCyVdprlcXui4ZwMw1hNS,10.0
0.722,0.331,8,1,0.282,143.961,0.102,Low Life (feat. The Weeknd),"Future, The Weeknd",2016,72,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX,https://i.scdn.co/image/ab67616d00001e02626745b3aa04899001a924ad,pop,spotify:track:7EiZI6JVHllARrX9PUvAdX,8.0
0.825,0.652,1,0,0.0,95.977,0.931,Shape of You,Ed Sheeran,2017,82,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,https://i.scdn.co/image/ab67616d00001e02ba5db46f4b838ef6027e6f96,pop,spotify:track:7qiZfU4dY1lWllzX7mPBI3,13.0
